platform_id,video_id,watch_count,total_time_watched,price_per_watch
14,654,166238,6317044,0.2
75,1651,818580,23738820,0.29
72,459,997013,11964156,0.19
161,902,1500,43500,0.45
62,1418,233389,7001670,0.4
20,1206,197324,9866200,0.3
8,508,672503,12105054,0.38
57,1238,397627,18290842,0.24
13,318,935065,49558445,0.23
83,720,857664,32591232,0.18
160,874,2000,108000,0.26
160,717,1997,55916,0.47
158,150,1500,69000,0.29
160,212,1992,107568,0.14
36,1440,174097,7486171,0.45
20,865,490629,23059563,0.21
156,1278,158630,3013970,0.34
69,1149,586351,27558497,0.49
134,1465,94683,2461758,0.33
161,788,1499,73451,0.16
107,1211,386484,5024292,0.37
156,1157,417228,6258420,0.46
160,125,1998,49950,0.33
86,1005,970433,13586062,0.17
34,362,597794,16738232,0.13
22,311,573065,10315170,0.37
160,697,1996,43912,0.47
44,894,321461,8679447,0.14
29,1296,434115,24310440,0.46
101,1602,90997,3548883,0.24
24,479,165900,8626800,0.37
11,1292,295600,1478000,0.28
118,1448,809837,35632828,0.42
158,482,1503,12024,0.28
158,1081,1501,39026,0.43
159,801,1510,45300,0.34
118,167,988069,13832966,0.19
41,1712,481769,25051988,0.13
162,1096,1494,64242,0.28
41,1148,873608,18345768,0.4
159,1874,1509,57342,0.33
159,29,1513,10591,0.3
33,879,674456,30350520,0.25
119,634,414197,13668501,0.2
15,619,147149,2942980,0.41
130,927,817689,17171469,0.3
145,1271,958011,24908286,0.27
121,1416,397325,6357200,0.27
109,706,967023,44483058,0.5
10,1015,853176,49484208,0.36
162,1750,1505,19565,0.25
39,962,601159,8416226,0.45
84,1036,901111,42352217,0.25
57,141,719558,30940994,0.11
159,856,1507,84392,0.15
71,1210,694012,13880240,0.25
162,279,1504,45120,0.4
158,542,1500,58500,0.48
160,1307,1997,19970,0.25
147,449,8833,238491,0.41
128,903,755480,21153440,0.39
43,1224,895840,16125120,0.28
73,1106,774281,19357025,0.18
90,122,822539,13160624,0.43
158,1614,1498,74900,0.46
122,1548,617735,28415810,0.24
22,521,914586,41156370,0.45
115,205,639261,5753349,0.2
158,1522,1499,82445,0.11
153,1666,76414,3591458,0.47
139,1702,182251,8383546,0.31
77,889,943803,25482681,0.35
44,1703,209751,10068048,0.49
34,415,78284,4540472,0.12
93,955,616872,9253080,0.31
143,364,673096,10769536,0.46
159,426,1514,16654,0.17
124,1225,414507,20310843,0.12
59,1759,224601,3369015,0.15
110,1541,183061,8420806,0.27
81,606,90011,1170143,0.13
159,1102,1514,9084,0.25
103,1491,578652,23724732,0.11
160,609,1998,79920,0.29
161,130,1500,43500,0.24
62,1776,22148,952364,0.31
68,542,345113,13459407,0.31
161,1798,1506,61746,0.34
62,1670,601396,10825128,0.36
78,1685,363020,19240060,0.13
119,169,823495,49409700,0.22
69,172,265518,7168986,0.33
64,765,589487,7663331,0.26
113,1125,731746,5853968,0.32
159,244,1505,66220,0.14
83,1116,419892,14696220,0.11
61,229,330686,9259208,0.15
138,1332,26529,1167276,0.21
159,663,1515,40905,0.45
137,645,27390,1533840,0.27
133,1859,869799,6088593,0.15
133,1405,656679,26267160,0.2
7,740,780540,7024860,0.48
122,906,2994,29940,0.13
161,1140,1500,57000,0.31
77,1165,337452,17884956,0.16
72,1399,942418,43351228,0.47
159,1545,1507,48224,0.21
39,675,833435,32503965,0.21
35,977,890903,25836187,0.3
159,846,1510,18120,0.12
160,840,1996,33932,0.1
160,897,2002,94094,0.34
161,69,1500,46500,0.45
160,1586,1999,51974,0.49
49,275,630097,11341746,0.31
160,74,1998,83916,0.27
160,353,1996,77844,0.36
162,427,1504,45120,0.27
146,1980,643809,14807607,0.46
138,1393,952763,26677364,0.42
61,828,229581,5050782,0.11
158,913,1500,46500,0.12
18,582,899354,5396124,0.29
44,664,622403,24896120,0.4
35,413,735064,25727240,0.39
111,1460,607137,15785562,0.24
69,589,804182,23321278,0.47
34,842,959508,7676064,0.48
62,772,451960,26665640,0.32
80,754,565019,27120912,0.4
162,311,1502,27036,0.39
161,466,1502,27036,0.11
160,1917,2002,52052,0.34
97,662,780942,14837898,0.33
159,420,1506,13554,0.33
0,1339,141751,2268016,0.36
87,982,962264,37528296,0.31
158,1324,1501,45030,0.39
99,1825,831259,30756583,0.22
66,1761,687854,10317810,0.38
129,280,864479,18154059,0.35
59,290,142735,3140170,0.48
136,229,93019,2604532,0.33
53,1685,967866,51296898,0.24
43,765,677385,8806005,0.32
108,1058,145715,3497160,0.21
139,1383,719516,20146448,0.46
8,1124,331683,6633660,0.13
160,1407,1997,83874,0.29
63,792,322506,3547566,0.24
68,847,54636,2567892,0.46
76,8,442892,21701708,0.19
45,800,12614,567630,0.37
30,1573,719465,17986625,0.13
130,44,841963,19365149,0.14
152,1683,395292,2767044,0.18
44,918,893811,4469055,0.14
83,110,222631,4897882,0.12
91,532,587602,9401632,0.14
50,1142,160021,8961176,0.29
159,1087,1507,15070,0.2
121,1691,269159,8074770,0.4
160,164,2000,72000,0.37
39,1927,507682,17768870,0.46
142,450,840046,11760644,0.23
113,1318,412854,7018518,0.15
100,1332,805166,35427304,0.45
61,778,968289,27112092,0.45
160,368,2001,78039,0.22
158,103,1500,58500,0.15
162,1657,1497,70359,0.41
160,1743,2004,60120,0.19
91,1037,845175,21129375,0.32
49,1407,500099,21004158,0.21
159,1799,1510,48320,0.18
78,1824,675212,28358904,0.29
78,729,716650,21499500,0.17
129,1285,952556,20003676,0.12
161,1089,1502,48064,0.14
116,1973,274853,6596472,0.39
48,1315,954690,20048490,0.33
160,1528,2000,14000,0.21
160,293,1994,73778,0.2
112,1614,335822,16791100,0.14
99,418,902407,40608315,0.34
96,526,258739,3622346,0.21
156,293,999283,36973471,0.46
120,924,120713,1689982,0.26
162,711,1499,37475,0.21
159,357,1507,39182,0.17
104,330,571584,18290688,0.21
160,1077,2002,32032,0.14
43,590,262692,7092684,0.31
47,1945,436660,23142980,0.32
83,261,400752,9618048,0.29
124,520,940536,43264656,0.39
103,1083,963069,27929001,0.32
53,238,797669,27918415,0.49
158,15,1501,84056,0.33
50,1479,29198,583960,0.19
24,1496,153378,9202680,0.47
161,1807,1499,37475,0.17
124,1059,285011,7125275,0.3
10,1462,532207,29803592,0.36
160,617,1998,93906,0.18
161,352,1500,33000,0.43
18,1885,525982,12623568,0.37
161,1200,1498,11984,0.25
161,131,1496,55352,0.21
133,698,528763,6345156,0.14
136,1402,748474,27693538,0.48
52,975,934944,9349440,0.29
122,236,535279,4817511,0.21
161,413,1503,52605,0.14
160,1024,1998,53946,0.19
158,441,1500,7500,0.5
143,657,922481,46124050,0.38
162,1867,1499,40473,0.14
99,760,484973,16974055,0.49
17,1667,771201,10025613,0.14
52,1994,335113,9048051,0.33
101,168,346360,9351720,0.39
91,1055,191225,9561250,0.28
8,1115,823287,28815045,0.44
63,1356,664736,17283136,0.16
162,813,1501,49533,0.23
100,326,122052,3905664,0.12
57,1744,582754,32634224,0.38
114,1619,32051,897428,0.29
160,249,2001,48024,0.32
102,1241,300366,7809516,0.28
125,201,402818,12084540,0.42
123,1924,921787,24888249,0.22
32,1093,252644,7326676,0.45
159,1560,1510,16610,0.14
162,1369,1498,17976,0.3
143,1992,191971,1919710,0.39
116,1580,111311,3339330,0.11
108,70,680901,12937119,0.17
161,1287,1500,12000,0.26
148,1756,702769,18271994,0.48
68,1572,247958,6446908,0.26
61,584,310587,1863522,0.42
159,1436,1516,33352,0.32
115,479,744666,38722632,0.19
24,1548,798365,36724790,0.42
84,1135,493171,26138063,0.21
158,1131,1502,18024,0.28
99,1722,796930,23907900,0.29
161,938,1502,84112,0.37
24,179,168234,6056424,0.41
147,1391,103398,4859706,0.26
40,1570,683469,25288353,0.11
59,1,798543,12776688,0.16
160,1451,2000,58000,0.34
158,1502,1494,50796,0.22
34,1467,106917,4169763,0.33
27,1504,224233,6726990,0.16
160,1487,2003,76114,0.21
159,1701,1508,67860,0.26
161,870,1502,42056,0.34
160,860,1998,103896,0.39
159,1498,1514,89326,0.18
159,1228,1514,36336,0.34
143,1878,675057,16876425,0.4
160,1130,2000,108000,0.16
153,1061,760418,31937556,0.22
9,1542,95214,4665486,0.16
162,660,1497,67365,0.22
54,1699,863727,51823620,0.18
36,1629,639510,26859420,0.25
32,1504,127365,3820950,0.16
124,1697,491165,13752620,0.4
58,1973,724887,17397288,0.49
151,57,117498,2114964,0.21
161,772,1506,88854,0.28
9,452,798027,33517134,0.11
19,1420,453590,9071800,0.23
142,1454,385226,7704520,0.32
34,1611,194453,4861325,0.25
51,1354,505737,15172110,0.13
8,216,294590,11489010,0.39
99,1182,14850,430650,0.22
158,1687,1503,12024,0.48
162,1394,1497,74850,0.15
151,826,168240,5215440,0.36
162,312,1498,43442,0.33
158,891,1499,41972,0.34
159,879,1512,68040,0.37
162,726,1500,70500,0.31
161,79,1504,30080,0.44
161,1054,1501,75050,0.47
161,1965,1498,25466,0.46
130,1020,442463,13273890,0.18
14,647,759389,22022281,0.1
90,567,701792,18948384,0.12
151,717,208267,5831476,0.38
4,302,84438,1688760,0.42
159,1064,1508,40716,0.12
22,218,731736,28537704,0.11
49,464,17224,172240,0.21
0,1104,101774,1730158,0.49
157,555,439074,7025184,0.26
158,1826,1501,43529,0.35
160,1177,2000,30000,0.29
8,1366,57399,1262778,0.45
123,1871,204254,2655302,0.24
17,59,622017,9330255,0.17
92,1725,427543,6413145,0.34
161,1680,1501,70547,0.17
124,1829,227511,5687775,0.19
161,1082,1493,10451,0.23
159,903,1510,42280,0.22
160,1041,2004,102204,0.18
119,380,181755,5634405,0.32
155,1183,529633,2648165,0.41
150,1123,404217,3637953,0.21
81,1437,959796,33592860,0.41
83,1166,186737,7282743,0.15
54,1210,598323,11966460,0.25
160,32,2001,64032,0.46
55,1222,642019,7704228,0.32
59,717,716436,20060208,0.33
161,1798,1498,61418,0.48
160,647,2001,58029,0.21
114,1602,154384,6020976,0.41
134,822,493231,19729240,0.38
17,144,108653,6193221,0.46
158,72,1496,25432,0.42
158,954,1502,52570,0.34
159,428,1513,36312,0.12
160,1492,2000,106000,0.46
162,1391,1502,70594,0.48
93,929,791943,11879145,0.4
161,1770,1504,84224,0.16
48,226,715292,23604636,0.12
119,1954,608998,13397956,0.12
161,907,1503,18036,0.48
88,169,775740,46544400,0.25
59,126,511662,10233240,0.4
162,1312,1501,21014,0.31
47,1536,807474,24224220,0.34
160,1537,1998,63936,0.23
104,1891,298284,17598756,0.38
160,1839,2002,40040,0.49
33,959,84713,2202538,0.23
161,1752,1502,7510,0.4
158,1471,1494,17928,0.28
161,1695,1505,42140,0.46
87,1921,971843,26239761,0.23
63,1793,545340,14178840,0.37
43,568,92962,836658,0.4
92,796,915596,38455032,0.45
121,1850,476592,3812736,0.32
160,96,1999,23988,0.43
103,717,152338,4265464,0.25
91,54,510035,12240840,0.14
162,387,1499,61459,0.13
158,1126,1506,28614,0.28
128,369,104353,1252236,0.22
126,875,360317,10449193,0.21
145,1287,13318,106544,0.13
59,1131,562741,6752892,0.22
128,425,17891,787204,0.35
159,1281,1507,16577,0.21
23,1228,659651,15831624,0.4
159,1517,1509,51306,0.12
36,732,960232,28806960,0.12
142,1564,937319,8435871,0.2
110,1924,421010,11367270,0.19
98,1125,183520,1468160,0.18
162,1682,1506,31626,0.49
89,1139,779378,31175120,0.21
158,523,1498,28462,0.38
1,1482,544574,27228700,0.26
56,1312,57554,805756,0.21
126,754,850628,40830144,0.24
34,1688,755687,12090992,0.49
159,1719,1508,40716,0.18
114,1453,378777,15908634,0.44
63,287,438915,3511320,0.13
132,1978,841954,31152298,0.38
10,36,980639,47070672,0.26
16,428,911082,21865968,0.37
140,1121,665090,9976350,0.48
160,1355,1999,59970,0.28
133,1346,598384,29320816,0.24
80,1300,592085,11841700,0.11
158,156,1496,62832,0.45
57,1575,155298,1708278,0.1
158,1418,1499,44970,0.15
136,1644,264753,4236048,0.33
118,815,31766,1778896,0.36
159,42,1506,61746,0.11
162,634,1494,49302,0.27
121,1832,211726,9739396,0.38
158,1300,1499,29980,0.34
91,1294,581353,5232177,0.4
158,1028,1502,13518,0.18
160,865,2001,94047,0.14
41,825,694491,36808023,0.48
79,18,643364,10937188,0.48
158,235,1500,78000,0.15
162,979,1499,85443,0.47
31,2,167509,1005054,0.32
88,989,110560,4532960,0.22
38,1048,501686,29097788,0.39
48,1099,861876,39646296,0.39
162,648,1505,28595,0.39
158,1868,1497,32934,0.31
161,1472,1504,42112,0.27
18,1529,560178,10643382,0.48
160,1734,2000,18000,0.27
117,1364,228955,10074020,0.47
53,579,185746,8358570,0.46
138,1455,862266,48286896,0.45
160,1329,2001,106053,0.44
162,1621,1510,48320,0.5
159,1819,1509,66396,0.14
161,1893,1499,79447,0.25
157,753,622867,19308877,0.16
160,1091,2003,62093,0.42
32,1303,598400,25731200,0.15
8,1382,243171,8267814,0.11
121,866,151920,5469120,0.34
62,837,837903,24299187,0.15
160,1021,2001,76038,0.42
119,115,479347,25405391,0.34
4,1472,113782,3185896,0.3
158,878,1503,79659,0.28
160,1143,1995,49875,0.45
162,1667,1509,19617,0.24
159,1263,1511,27198,0.48
162,1513,1496,46376,0.25
161,1340,1502,16522,0.26
4,888,491663,11308249,0.37
20,1352,327084,9158352,0.2
162,611,1500,28500,0.17
111,818,52618,2367810,0.44
107,1123,734082,6606738,0.37
13,983,759240,21258720,0.17
160,697,2004,44088,0.37
26,75,336394,17156094,0.44
54,822,503701,20148040,0.33
3,564,945614,25531578,0.45
60,1081,229205,5959330,0.42
161,988,1501,39026,0.39
161,1116,1506,52710,0.34
120,530,828476,25682756,0.44
159,782,1514,15140,0.23
162,1816,1500,88500,0.1
155,827,947419,12316447,0.17
69,1986,726204,19607508,0.48
159,1032,1513,75650,0.1
89,1588,724381,19558287,0.12
158,131,1499,55463,0.17
159,1342,1509,55833,0.47
84,1750,597865,7772245,0.17
159,24,1503,60120,0.13
81,339,344518,2067108,0.12
159,1829,1504,37600,0.22
34,1855,492505,14282645,0.35
160,1523,2004,62124,0.34
159,421,1508,73892,0.31
131,681,922465,37821065,0.24
160,1472,2004,56112,0.24
106,956,993086,32771838,0.45
161,113,1500,84000,0.1
35,1945,178693,9470729,0.18
159,323,1510,10570,0.46
52,797,267080,8012400,0.17
93,197,689544,37924920,0.24
117,1034,685116,32885568,0.27
158,1805,1503,31563,0.36
162,74,1495,62790,0.44
158,1036,1502,70594,0.48
97,1871,756506,9834578,0.39
115,1619,87188,2441264,0.29
150,1248,49125,2014125,0.25
5,591,208852,1253112,0.16
141,1093,78437,2274673,0.28
157,1711,60298,422086,0.21
159,141,1511,64973,0.27
77,389,925991,26853739,0.14
67,1713,318454,2547632,0.1
41,1463,348613,9761164,0.1
61,777,435478,3919302,0.32
65,613,718073,7898803,0.49
160,1297,1999,27986,0.29
159,1001,1510,22650,0.39
161,1981,1503,13527,0.17
158,1668,1495,28405,0.34
104,348,150142,3303124,0.32
160,1767,1999,13993,0.46
144,398,723003,8676036,0.19
160,197,1998,109890,0.26
53,1698,738894,31772442,0.2
22,1827,330385,1982310,0.14
159,1333,1513,27234,0.31
154,795,429491,4294910,0.22
160,1364,1998,87912,0.25
57,1685,30491,1616023,0.23
18,211,955879,6691153,0.25
158,227,1499,43471,0.46
162,1211,1503,19539,0.18
159,966,1510,90600,0.4
67,930,380109,17485014,0.39
139,1755,720995,7930945,0.21
154,764,247574,14359292,0.35
42,313,325527,17903985,0.12
35,605,879033,26370990,0.26
161,64,1501,42028,0.27
9,88,2774,72124,0.41
160,925,2002,110110,0.25
15,1247,578474,26031330,0.34
159,982,1516,59124,0.14
90,1218,486456,9242664,0.22
159,1469,1510,18120,0.19
160,1237,2005,58145,0.27
146,980,585530,21079080,0.47
161,1319,1503,34569,0.17
162,209,1495,17940,0.45
32,949,752673,34622958,0.32
161,1763,1500,45000,0.28
139,1994,170937,4615299,0.25
142,1790,554856,28297656,0.21
12,1894,713596,39247780,0.14
159,591,1506,9036,0.28
51,1043,715041,19306107,0.3
161,890,1497,79341,0.16
126,1895,552808,27087592,0.27
47,295,658153,32907650,0.42
92,1522,499177,27454735,0.15
158,227,1507,43703,0.19
87,1815,840765,10929945,0.38
162,160,1504,37600,0.14
51,1246,135469,4064070,0.41
49,797,540075,16202250,0.43
66,1630,128457,2312226,0.13
133,169,576000,34560000,0.45
160,1418,1997,59910,0.44
37,391,64894,1817032,0.49
158,814,1500,63000,0.26
161,1897,1496,7480,0.49
124,1025,23949,718470,0.33
31,327,968866,10657526,0.35
27,1394,277286,13864300,0.15
93,1121,779218,11688270,0.17
131,395,798466,8783126,0.36
106,1091,499433,15482423,0.22
8,1695,934721,26172188,0.38
159,918,1508,7540,0.25
158,1157,1496,22440,0.17
98,1721,169617,8820084,0.33
13,1717,482064,17836368,0.32
97,1752,395220,1976100,0.22
81,225,1243,19888,0.21
8,1554,29395,382135,0.43
162,897,1495,70265,0.41
161,1927,1502,52570,0.49
160,732,2002,60060,0.38
124,429,282085,3667105,0.3
30,1496,413213,24792780,0.49
72,1311,727162,37085262,0.37
161,229,1499,41972,0.28
162,1810,1500,87000,0.43
159,773,1514,69644,0.17
79,1037,484027,12100675,0.49
161,388,1505,40635,0.15
73,1586,228905,5951530,0.24
158,1027,1504,70688,0.43
161,598,1499,64457,0.4
152,1533,699172,20275988,0.46
107,1325,211081,7176754,0.49
158,947,1501,43529,0.43
162,1156,1499,40473,0.38
1,699,99733,698131,0.14
47,44,521009,11983207,0.47
38,1799,58341,1866912,0.31
61,564,936293,25279911,0.13
7,1712,923786,48036872,0.26
64,923,77497,4649820,0.25
159,952,1512,77112,0.38
98,1820,307651,6768322,0.27
161,1771,1501,69046,0.33
65,912,647155,21356115,0.1
162,1357,1503,51102,0.41
119,1486,180301,3425719,0.21
140,230,485906,5830872,0.48
75,1150,75776,2349056,0.11
157,1065,306204,6124080,0.12
93,1393,978529,27398812,0.48
125,1327,459024,6885360,0.48
4,361,756650,19672900,0.41
86,1422,559127,12300794,0.34
102,163,848479,22908933,0.21
40,319,213038,1065190,0.42
64,1096,15159,651837,0.47
102,1256,298502,5373036,0.1
118,449,726137,19605699,0.21
90,1365,150215,3304730,0.34
84,33,401539,2409234,0.28
1,237,685814,22631862,0.18
60,74,720862,30276204,0.27
3,170,859689,6017823,0.4
41,1511,518054,8806918,0.26
25,654,326734,12415892,0.46
57,1770,342491,19179496,0.31
160,1506,1997,15976,0.34
145,520,122509,5635414,0.29
32,668,121567,7172453,0.32
0,238,564793,19767755,0.38
102,988,722632,18788432,0.15
68,1795,67596,3041820,0.14
159,1051,1512,34776,0.48
160,1938,2000,22000,0.18
95,1010,137597,2614343,0.14
23,943,244776,7098504,0.47
160,1936,1996,101796,0.47
161,786,1494,65736,0.48
63,348,547479,12044538,0.47
160,1370,2003,32048,0.3
160,1007,1998,21978,0.28
22,484,755307,33988815,0.45
62,1310,488246,2441230,0.42
159,554,1509,24144,0.33
11,477,854503,31616611,0.35
159,275,1503,27054,0.38
122,1842,228413,13019541,0.45
121,774,90221,451105,0.32
100,1388,686814,19917606,0.4
159,829,1507,28633,0.24
158,29,1504,10528,0.44
90,1213,733490,33007050,0.17
107,60,860322,22368372,0.15
36,852,251701,12836751,0.31
16,296,708513,30466059,0.35
42,224,974890,26322030,0.16
9,763,601693,13838939,0.33
108,1581,792043,7920430,0.35
8,1265,156143,1561430,0.39
159,1819,1511,66484,0.45
160,472,2004,62124,0.37
160,178,1996,13972,0.4
160,35,2002,56056,0.32
162,1099,1498,68908,0.12
83,879,756622,34047990,0.18
97,1598,999152,27976256,0.18
83,1607,817075,34317150,0.39
161,1580,1498,44940,0.29
149,977,877468,25446572,0.34
46,1526,421886,24047502,0.46
97,492,644392,27064464,0.46
162,881,1504,55648,0.26
161,1707,1498,64414,0.37
51,1865,881597,25566313,0.47
115,1455,324078,18148368,0.25
76,1794,574867,24719281,0.39
115,193,255576,3833640,0.19
34,822,648657,25946280,0.17
89,166,949179,41763876,0.32
32,289,795212,5566484,0.15
104,263,563609,9581353,0.32
162,912,1497,49401,0.13
153,996,600008,15600208,0.21
78,156,921592,38706864,0.26
26,1214,690803,26250514,0.44
162,764,1499,86942,0.41
138,1087,616341,6163410,0.27
162,934,1501,87058,0.29
59,768,191027,10315458,0.18
115,1534,853212,46073448,0.23
123,1890,550011,11550231,0.24
158,546,1504,63168,0.12
161,525,1502,45060,0.11
162,1746,1503,37575,0.29
86,214,94840,2276160,0.21
44,1562,483685,3385795,0.13
104,1733,73262,4029410,0.12
162,1410,1503,45090,0.38
95,1382,659191,22412494,0.22
162,1641,1498,47936,0.16
54,1714,450655,4506550,0.12
23,1827,822818,4936908,0.33
158,727,1503,73647,0.14
11,1117,915427,9154270,0.19
124,766,616940,3084700,0.22
82,255,313498,10031936,0.47
161,1914,1501,18012,0.34
136,1627,995330,31850560,0.2
161,722,1499,37475,0.45
162,950,1504,33088,0.3
158,941,1501,9006,0.28
118,4,304614,14926086,0.39
128,661,155260,2018380,0.31
161,1375,1501,18012,0.16
34,1279,237274,6880946,0.37
34,879,471135,21201075,0.38
16,111,292595,16677915,0.47
159,79,1506,30120,0.29
139,8,257241,12604809,0.2
82,1169,982272,55007232,0.34
6,1645,885541,12397574,0.37
11,1997,995892,55769952,0.5
158,1109,1504,57152,0.35
64,1327,160346,2405190,0.19
162,1077,1497,23952,0.44
160,1439,2002,80080,0.49
138,306,969692,17454456,0.29
162,1966,1504,45120,0.44
158,590,1505,40635,0.49
100,1958,386904,15863064,0.23
84,409,458870,8718530,0.16
104,231,454022,15890770,0.19
30,1143,634738,15868450,0.43
161,1425,1506,42168,0.24
158,169,1505,90300,0.17
155,121,785396,25132672,0.43
68,885,843084,21920184,0.32
130,1431,885051,7080408,0.2
162,523,1500,28500,0.14
90,1546,779648,8576128,0.33
68,1990,252045,9073620,0.14
161,1305,1501,28519,0.41
151,795,49663,496630,0.41
20,511,324191,11346685,0.17
91,652,127744,7025920,0.35
139,959,969484,25206584,0.29
159,341,1510,22650,0.1
134,1106,701635,17540875,0.48
3,1257,667274,16014576,0.44
27,528,330820,15217720,0.24
73,894,572892,15468084,0.2
158,1355,1499,44970,0.39
19,723,6176,111168,0.44
152,552,923595,31402230,0.26
146,654,561078,21320964,0.21
127,626,10529,547508,0.22
57,1542,853332,41813268,0.39
41,813,950825,31377225,0.37
11,1370,527725,8443600,0.15
112,1216,500127,13003302,0.36
129,850,962602,21177244,0.13
160,175,2003,78117,0.34
101,1485,548384,28515968,0.12
4,694,280181,8685611,0.29
7,94,267720,7228440,0.14
63,782,271380,2713800,0.31
39,1961,765785,16847270,0.11
11,1671,102734,2260148,0.33
156,1698,305148,13121364,0.34
88,1019,518022,6734286,0.49
162,1330,1501,73549,0.13
152,1335,760759,21301252,0.13
143,1707,635773,27338239,0.29
162,393,1503,9018,0.12
10,1225,854093,41850557,0.47
74,1022,603192,17492568,0.15
16,349,200864,2410368,0.4
7,1117,848634,8486340,0.41
162,1830,1500,72000,0.38
151,1816,522332,30817588,0.49
160,1926,2010,110550,0.29
162,1114,1505,18060,0.26
141,1974,965661,32832474,0.35
161,1879,1502,15020,0.35
35,1357,988613,33612842,0.42
160,851,1999,37981,0.43
162,1644,1499,23984,0.25
150,599,157774,7888700,0.24
81,365,468195,18259605,0.36
64,1795,567885,25554825,0.47
1,545,445608,13368240,0.29
41,539,331703,8955981,0.19
116,33,367688,2206128,0.27
81,1117,621113,6211130,0.27
19,1940,80084,3283444,0.18
158,1327,1509,22635,0.27
61,137,921881,27656430,0.47
158,1099,1500,69000,0.12
39,1768,815467,6523736,0.36
162,148,1499,88441,0.28
39,164,671828,24185808,0.29
161,980,1502,54072,0.2
160,974,2002,48048,0.21
161,1179,1499,56962,0.47
159,1924,1501,40527,0.49
142,1491,173857,7128137,0.45
160,663,2002,54054,0.34
11,1382,969998,32979932,0.12
158,1382,1494,50796,0.16
70,184,261817,6021791,0.33
13,1405,355479,14219160,0.32
160,1816,2005,118295,0.28
83,197,148809,8184495,0.43
158,1096,1504,64672,0.45
122,191,969496,28115384,0.14
158,1286,1498,49434,0.34
95,739,344737,6894740,0.23
60,1416,855700,13691200,0.33
54,250,109918,2198360,0.21
50,747,712452,7124520,0.42
48,58,331161,5629737,0.19
17,1807,883678,22091950,0.4
106,1502,268053,9113802,0.45
161,28,1502,69092,0.18
123,1134,362854,9434204,0.12
159,283,1508,13572,0.49
33,1007,946664,10413304,0.34
158,655,1500,46500,0.22
89,1896,181369,3990118,0.41
140,1088,168732,843660,0.49
115,1327,874016,13110240,0.46
120,1154,551815,21520785,0.26
111,515,664208,5977872,0.38
45,811,269610,14019720,0.23
161,280,1499,31479,0.36
74,124,853493,27311776,0.42
97,1844,451882,19882808,0.14
161,923,1501,90060,0.33
161,699,1497,10479,0.4
85,1028,925665,8330985,0.18
108,794,968014,53240770,0.36
120,895,964825,43417125,0.32
29,1657,802487,37716889,0.49
99,1234,308595,8332065,0.4
107,573,554045,16621350,0.44
16,750,958241,22997784,0.39
159,1137,1515,39390,0.11
9,1471,314773,3777276,0.35
162,1000,1500,54000,0.28
161,1185,1501,54036,0.2
112,806,841043,23549204,0.35
159,1602,1510,58890,0.44
64,1644,742545,11880720,0.3
33,841,433727,10843175,0.3
158,1228,1501,36024,0.15
37,72,752050,12784850,0.29
6,902,454430,13178470,0.35
13,1909,15790,836870,0.22
161,675,1504,58656,0.17
32,911,859107,12886605,0.21
111,597,152152,1825824,0.1
109,543,276781,9410554,0.28
162,647,1498,43442,0.4
96,1913,630374,15128976,0.34
79,172,620024,16740648,0.34
160,1301,2002,34034,0.12
158,1817,1500,90000,0.12
45,1426,938114,56286840,0.13
161,1612,1500,42000,0.28
119,934,558978,32420724,0.4
159,1865,1514,43906,0.11
24,1638,301822,16902032,0.32
133,1913,623027,14952648,0.21
6,1353,395893,5938395,0.24
44,1046,113177,4866611,0.45
131,652,962673,52947015,0.47
61,360,999841,8998569,0.12
156,1534,641156,34622424,0.3
60,115,895173,47444169,0.16
155,938,310685,17398360,0.1
135,1033,949918,10449098,0.49
65,205,655629,5900661,0.5
160,290,2002,44044,0.41
64,1233,416058,6656928,0.14
2,410,842912,37931040,0.19
46,465,634641,13962102,0.35
22,507,766401,12262416,0.34
161,893,1501,69046,0.44
161,902,1499,43471,0.3
161,539,1503,40581,0.2
125,1879,756535,7565350,0.33
127,546,720234,30249828,0.37
77,579,992841,44677845,0.3
126,1089,820973,26271136,0.2
111,519,424720,2123600,0.27
147,1792,710379,16338717,0.32
103,1588,599979,16199433,0.19
87,418,495681,22305645,0.44
116,1683,430313,3012191,0.22
146,1594,448542,7625214,0.17
158,792,1497,16467,0.27
79,1090,756499,7564990,0.32
77,1169,402538,22542128,0.33
93,418,762412,34308540,0.34
157,1201,458574,18342960,0.44
118,798,622651,24906040,0.4
105,97,891491,41900077,0.43
159,684,1512,39312,0.18
41,772,725116,42781844,0.46
64,526,747199,10460786,0.41
99,12,776080,14745520,0.12
134,1983,105430,2635750,0.18
131,1241,721740,18765240,0.15
159,1681,1511,19643,0.23
39,40,665039,18621092,0.12
31,756,159012,5883444,0.45
123,1435,314031,9106899,0.44
139,1653,826475,46282600,0.39
1,1503,763662,21382536,0.16
114,846,489869,5878428,0.15
159,1440,1513,65059,0.33
136,867,115472,1732080,0.23
89,815,486718,27256208,0.31
10,1897,345286,1726430,0.44
123,306,590576,10630368,0.17
160,153,1999,101949,0.25
101,1502,869913,29577042,0.47
158,454,1498,53928,0.15
67,1000,254390,9158040,0.15
160,186,1993,51818,0.28
162,1122,1497,58383,0.46
160,1677,2001,102051,0.22
152,1387,472309,14641579,0.33
35,1908,335751,20145060,0.17
162,414,1497,61377,0.28
161,429,1498,19474,0.26
75,1243,6582,65820,0.27
162,1713,1501,12008,0.14
158,63,1503,39078,0.43
